folder,i,j,overlap
sun3d-hotel_uc-scan3,24,52,0.1466
sun3d-hotel_uc-scan3,24,53,0.0
sun3d-hotel_uc-scan3,24,54,0.0
sun3d-hotel_uc-scan3,25,26,0.5118
sun3d-hotel_uc-scan3,25,27,0.2717
sun3d-hotel_uc-scan3,25,28,0.1412
sun3d-hotel_uc-scan3,25,29,0.0039
sun3d-hotel_uc-scan3,25,30,0.071
sun3d-hotel_uc-scan3,25,31,0.1085
sun3d-hotel_uc-scan3,25,32,0.2925
sun3d-hotel_uc-scan3,25,33,0.1966
sun3d-hotel_uc-scan3,25,34,0.0
sun3d-hotel_uc-scan3,25,35,0.0
sun3d-hotel_uc-scan3,25,36,0.0
sun3d-hotel_uc-scan3,25,37,0.0
sun3d-hotel_uc-scan3,25,38,0.0
sun3d-hotel_uc-scan3,25,39,0.0
sun3d-hotel_uc-scan3,25,40,0.0
sun3d-hotel_uc-scan3,25,41,0.0
sun3d-hotel_uc-scan3,25,42,0.0
sun3d-hotel_uc-scan3,25,43,0.0
sun3d-hotel_uc-scan3,25,44,0.0
sun3d-hotel_uc-scan3,25,45,0.0
sun3d-hotel_uc-scan3,25,46,0.0
sun3d-hotel_uc-scan3,25,47,0.1532
sun3d-hotel_uc-scan3,25,48,0.4371
sun3d-hotel_uc-scan3,25,49,0.4844
sun3d-hotel_uc-scan3,25,50,0.1706
sun3d-hotel_uc-scan3,25,51,0.4205
sun3d-hotel_uc-scan3,25,52,0.3137
sun3d-hotel_uc-scan3,25,53,0.0015
sun3d-hotel_uc-scan3,25,54,0.0
sun3d-hotel_uc-scan3,26,27,0.7494
sun3d-hotel_uc-scan3,26,28,0.5605
sun3d-hotel_uc-scan3,26,29,0.2736
sun3d-hotel_uc-scan3,26,30,0.0674
sun3d-hotel_uc-scan3,26,31,0.0253
sun3d-hotel_uc-scan3,26,32,0.0971
sun3d-hotel_uc-scan3,26,33,0.0356
sun3d-hotel_uc-scan3,26,34,0.0
sun3d-hotel_uc-scan3,26,35,0.0
sun3d-hotel_uc-scan3,26,36,0.0
sun3d-hotel_uc-scan3,26,37,0.0
sun3d-hotel_uc-scan3,26,38,0.0
sun3d-hotel_uc-scan3,26,39,0.0
sun3d-hotel_uc-scan3,26,40,0.0
sun3d-hotel_uc-scan3,26,41,0.0
sun3d-hotel_uc-scan3,26,42,0.0
sun3d-hotel_uc-scan3,26,43,0.0
sun3d-hotel_uc-scan3,26,44,0.0
sun3d-hotel_uc-scan3,26,45,0.0
sun3d-hotel_uc-scan3,26,46,0.0
sun3d-hotel_uc-scan3,26,47,0.0003
sun3d-hotel_uc-scan3,26,48,0.0749
sun3d-hotel_uc-scan3,26,49,0.1098
sun3d-hotel_uc-scan3,26,50,0.0398
sun3d-hotel_uc-scan3,26,51,0.0947
sun3d-hotel_uc-scan3,26,52,0.043
sun3d-hotel_uc-scan3,26,53,0.0
sun3d-hotel_uc-scan3,26,54,0.0
sun3d-hotel_uc-scan3,27,28,0.6933
sun3d-hotel_uc-scan3,27,29,0.3615
sun3d-hotel_uc-scan3,27,30,0.084
sun3d-hotel_uc-scan3,27,31,0.0002
sun3d-hotel_uc-scan3,27,32,0.074
sun3d-hotel_uc-scan3,27,33,0.0054
sun3d-hotel_uc-scan3,27,34,0.0
sun3d-hotel_uc-scan3,27,35,0.0
sun3d-hotel_uc-scan3,27,36,0.0
sun3d-hotel_uc-scan3,27,37,0.0
sun3d-hotel_uc-scan3,27,38,0.0
sun3d-hotel_uc-scan3,27,39,0.0
sun3d-hotel_uc-scan3,27,40,0.0
sun3d-hotel_uc-scan3,27,41,0.0
sun3d-hotel_uc-scan3,27,42,0.0
sun3d-hotel_uc-scan3,27,43,0.0
sun3d-hotel_uc-scan3,27,44,0.0
sun3d-hotel_uc-scan3,27,45,0.0
sun3d-hotel_uc-scan3,27,46,0.0
sun3d-hotel_uc-scan3,27,47,0.0
sun3d-hotel_uc-scan3,27,48,0.0126
sun3d-hotel_uc-scan3,27,49,0.0223
sun3d-hotel_uc-scan3,27,50,0.0
sun3d-hotel_uc-scan3,27,51,0.0225
sun3d-hotel_uc-scan3,27,52,0.0058
sun3d-hotel_uc-scan3,27,53,0.0
sun3d-hotel_uc-scan3,27,54,0.0
sun3d-hotel_uc-scan3,28,29,0.3685
sun3d-hotel_uc-scan3,28,30,0.0262
sun3d-hotel_uc-scan3,28,31,0.0
sun3d-hotel_uc-scan3,28,32,0.0074
sun3d-hotel_uc-scan3,28,33,0.0
sun3d-hotel_uc-scan3,28,34,0.0
sun3d-hotel_uc-scan3,28,35,0.0
sun3d-hotel_uc-scan3,28,36,0.0
sun3d-hotel_uc-scan3,28,37,0.0
sun3d-hotel_uc-scan3,28,38,0.0
sun3d-hotel_uc-scan3,28,39,0.0
sun3d-hotel_uc-scan3,28,40,0.0
sun3d-hotel_uc-scan3,28,41,0.0
sun3d-hotel_uc-scan3,28,42,0.0
sun3d-hotel_uc-scan3,28,43,0.0
sun3d-hotel_uc-scan3,28,44,0.0
sun3d-hotel_uc-scan3,28,45,0.0
sun3d-hotel_uc-scan3,28,46,0.0
sun3d-hotel_uc-scan3,28,47,0.0
sun3d-hotel_uc-scan3,28,48,0.0
sun3d-hotel_uc-scan3,28,49,0.0
sun3d-hotel_uc-scan3,28,50,0.0
sun3d-hotel_uc-scan3,28,51,0.0
sun3d-hotel_uc-scan3,28,52,0.0
sun3d-hotel_uc-scan3,28,53,0.0
sun3d-hotel_uc-scan3,28,54,0.0
sun3d-hotel_uc-scan3,29,30,0.2973
sun3d-hotel_uc-scan3,29,31,0.0
sun3d-hotel_uc-scan3,29,32,0.0697
sun3d-hotel_uc-scan3,29,33,0.0016
sun3d-hotel_uc-scan3,29,34,0.0
sun3d-hotel_uc-scan3,29,35,0.0
sun3d-hotel_uc-scan3,29,36,0.0
sun3d-hotel_uc-scan3,29,37,0.0
sun3d-hotel_uc-scan3,29,38,0.0
sun3d-hotel_uc-scan3,29,39,0.0
sun3d-hotel_uc-scan3,29,40,0.0
sun3d-hotel_uc-scan3,29,41,0.0
sun3d-hotel_uc-scan3,29,42,0.0
sun3d-hotel_uc-scan3,29,43,0.0
sun3d-hotel_uc-scan3,29,44,0.0
sun3d-hotel_uc-scan3,29,45,0.0
sun3d-hotel_uc-scan3,29,46,0.0
sun3d-hotel_uc-scan3,29,47,0.0
sun3d-hotel_uc-scan3,29,48,0.0
sun3d-hotel_uc-scan3,29,49,0.0
sun3d-hotel_uc-scan3,29,50,0.0
sun3d-hotel_uc-scan3,29,51,0.0
sun3d-hotel_uc-scan3,29,52,0.0
sun3d-hotel_uc-scan3,29,53,0.0
sun3d-hotel_uc-scan3,29,54,0.0
sun3d-hotel_uc-scan3,30,31,0.2387
sun3d-hotel_uc-scan3,30,32,0.2846
sun3d-hotel_uc-scan3,30,33,0.2267
sun3d-hotel_uc-scan3,30,34,0.0
sun3d-hotel_uc-scan3,30,35,0.0
sun3d-hotel_uc-scan3,30,36,0.0
sun3d-hotel_uc-scan3,30,37,0.0
sun3d-hotel_uc-scan3,30,38,0.0
sun3d-hotel_uc-scan3,30,39,0.0
sun3d-hotel_uc-scan3,30,40,0.0
sun3d-hotel_uc-scan3,30,41,0.0
sun3d-hotel_uc-scan3,30,42,0.0
sun3d-hotel_uc-scan3,30,43,0.0
sun3d-hotel_uc-scan3,30,44,0.0
sun3d-hotel_uc-scan3,30,45,0.0
sun3d-hotel_uc-scan3,30,46,0.0
sun3d-hotel_uc-scan3,30,47,0.0931
sun3d-hotel_uc-scan3,30,48,0.1172
sun3d-hotel_uc-scan3,30,49,0.0
sun3d-hotel_uc-scan3,30,50,0.0
sun3d-hotel_uc-scan3,30,51,0.0
sun3d-hotel_uc-scan3,30,52,0.0618
sun3d-hotel_uc-scan3,30,53,0.0039
sun3d-hotel_uc-scan3,30,54,0.0
sun3d-hotel_uc-scan3,31,32,0.8562
sun3d-hotel_uc-scan3,31,33,0.8547
sun3d-hotel_uc-scan3,31,34,0.2035
sun3d-hotel_uc-scan3,31,35,0.006
sun3d-hotel_uc-scan3,31,36,0.0
sun3d-hotel_uc-scan3,31,37,0.0
sun3d-hotel_uc-scan3,31,38,0.0
sun3d-hotel_uc-scan3,31,39,0.0
sun3d-hotel_uc-scan3,31,40,0.0
sun3d-hotel_uc-scan3,31,41,0.0
sun3d-hotel_uc-scan3,31,42,0.0
sun3d-hotel_uc-scan3,31,43,0.0
sun3d-hotel_uc-scan3,31,44,0.0
sun3d-hotel_uc-scan3,31,45,0.0
sun3d-hotel_uc-scan3,31,46,0.0957
sun3d-hotel_uc-scan3,31,47,0.5405
sun3d-hotel_uc-scan3,31,48,0.6223
sun3d-hotel_uc-scan3,31,49,0.0038
sun3d-hotel_uc-scan3,31,50,0.0
sun3d-hotel_uc-scan3,31,51,0.0
sun3d-hotel_uc-scan3,31,52,0.4414
sun3d-hotel_uc-scan3,31,53,0.2923
sun3d-hotel_uc-scan3,31,54,0.0013
sun3d-hotel_uc-scan3,32,33,0.7167
sun3d-hotel_uc-scan3,32,34,0.1572
sun3d-hotel_uc-scan3,32,35,0.0004
sun3d-hotel_uc-scan3,32,36,0.0
sun3d-hotel_uc-scan3,32,37,0.0
sun3d-hotel_uc-scan3,32,38,0.0
sun3d-hotel_uc-scan3,32,39,0.0
sun3d-hotel_uc-scan3,32,40,0.0
sun3d-hotel_uc-scan3,32,41,0.0
sun3d-hotel_uc-scan3,32,42,0.0
sun3d-hotel_uc-scan3,32,43,0.0
sun3d-hotel_uc-scan3,32,44,0.0
sun3d-hotel_uc-scan3,32,45,0.0
sun3d-hotel_uc-scan3,32,46,0.0909
sun3d-hotel_uc-scan3,32,47,0.488
sun3d-hotel_uc-scan3,32,48,0.6109
sun3d-hotel_uc-scan3,32,49,0.0975
sun3d-hotel_uc-scan3,32,50,0.0
sun3d-hotel_uc-scan3,32,51,0.0572
sun3d-hotel_uc-scan3,32,52,0.4723
sun3d-hotel_uc-scan3,32,53,0.2686
sun3d-hotel_uc-scan3,32,54,0.0023
sun3d-hotel_uc-scan3,33,34,0.3792
sun3d-hotel_uc-scan3,33,35,0.1076
sun3d-hotel_uc-scan3,33,36,0.0
sun3d-hotel_uc-scan3,33,37,0.0
sun3d-hotel_uc-scan3,33,38,0.0
sun3d-hotel_uc-scan3,33,39,0.0
sun3d-hotel_uc-scan3,33,40,0.0
sun3d-hotel_uc-scan3,33,41,0.0
sun3d-hotel_uc-scan3,33,42,0.0
sun3d-hotel_uc-scan3,33,43,0.0
sun3d-hotel_uc-scan3,33,44,0.0
sun3d-hotel_uc-scan3,33,45,0.0
sun3d-hotel_uc-scan3,33,46,0.194
sun3d-hotel_uc-scan3,33,47,0.6142
sun3d-hotel_uc-scan3,33,48,0.4067
sun3d-hotel_uc-scan3,33,49,0.0285
sun3d-hotel_uc-scan3,33,50,0.0
sun3d-hotel_uc-scan3,33,51,0.0163
sun3d-hotel_uc-scan3,33,52,0.417
sun3d-hotel_uc-scan3,33,53,0.3263
sun3d-hotel_uc-scan3,33,54,0.0728
sun3d-hotel_uc-scan3,34,35,0.4918
sun3d-hotel_uc-scan3,34,36,0.0773
sun3d-hotel_uc-scan3,34,37,0.0
sun3d-hotel_uc-scan3,34,38,0.0
sun3d-hotel_uc-scan3,34,39,0.0
sun3d-hotel_uc-scan3,34,40,0.0
sun3d-hotel_uc-scan3,34,41,0.0
sun3d-hotel_uc-scan3,34,42,0.0082
sun3d-hotel_uc-scan3,34,43,0.1436
sun3d-hotel_uc-scan3,34,44,0.145
sun3d-hotel_uc-scan3,34,45,0.2458
sun3d-hotel_uc-scan3,34,46,0.4938
sun3d-hotel_uc-scan3,34,47,0.3615
sun3d-hotel_uc-scan3,34,48,0.0862
sun3d-hotel_uc-scan3,34,49,0.0
sun3d-hotel_uc-scan3,34,50,0.0
sun3d-hotel_uc-scan3,34,51,0.0
sun3d-hotel_uc-scan3,34,52,0.2021
sun3d-hotel_uc-scan3,34,53,0.5202
sun3d-hotel_uc-scan3,34,54,0.4283
sun3d-hotel_uc-scan3,35,36,0.1174
sun3d-hotel_uc-scan3,35,37,0.0
sun3d-hotel_uc-scan3,35,38,0.0
sun3d-hotel_uc-scan3,35,39,0.0
sun3d-hotel_uc-scan3,35,40,0.0
sun3d-hotel_uc-scan3,35,41,0.0
sun3d-hotel_uc-scan3,35,42,0.0034
sun3d-hotel_uc-scan3,35,43,0.1051
sun3d-hotel_uc-scan3,35,44,0.1802
sun3d-hotel_uc-scan3,35,45,0.2696
sun3d-hotel_uc-scan3,35,46,0.2856
sun3d-hotel_uc-scan3,35,47,0.066
sun3d-hotel_uc-scan3,35,48,0.0
sun3d-hotel_uc-scan3,35,49,0.0
sun3d-hotel_uc-scan3,35,50,0.0
sun3d-hotel_uc-scan3,35,51,0.0
sun3d-hotel_uc-scan3,35,52,0.0322
sun3d-hotel_uc-scan3,35,53,0.2032
sun3d-hotel_uc-scan3,35,54,0.3769
sun3d-hotel_uc-scan3,36,37,0.1977
sun3d-hotel_uc-scan3,36,38,0.061
sun3d-hotel_uc-scan3,36,39,0.0859
sun3d-hotel_uc-scan3,36,40,0.0606
sun3d-hotel_uc-scan3,36,41,0.0677
sun3d-hotel_uc-scan3,36,42,0.0759
sun3d-hotel_uc-scan3,36,43,0.2177
sun3d-hotel_uc-scan3,36,44,0.2356
sun3d-hotel_uc-scan3,36,45,0.2408
sun3d-hotel_uc-scan3,36,46,0.0508
sun3d-hotel_uc-scan3,36,47,0.0
sun3d-hotel_uc-scan3,36,48,0.0
sun3d-hotel_uc-scan3,36,49,0.0
sun3d-hotel_uc-scan3,36,50,0.0
sun3d-hotel_uc-scan3,36,51,0.0
sun3d-hotel_uc-scan3,36,52,0.0
sun3d-hotel_uc-scan3,36,53,0.0431
sun3d-hotel_uc-scan3,36,54,0.072
sun3d-hotel_uc-scan3,37,38,0.6031
sun3d-hotel_uc-scan3,37,39,0.4313
sun3d-hotel_uc-scan3,37,40,0.3682
sun3d-hotel_uc-scan3,37,41,0.4354
sun3d-hotel_uc-scan3,37,42,0.1677
sun3d-hotel_uc-scan3,37,43,0.1655
sun3d-hotel_uc-scan3,37,44,0.1244
sun3d-hotel_uc-scan3,37,45,0.0616
sun3d-hotel_uc-scan3,37,46,0.0
sun3d-hotel_uc-scan3,37,47,0.0
sun3d-hotel_uc-scan3,37,48,0.0
sun3d-hotel_uc-scan3,37,49,0.0
sun3d-hotel_uc-scan3,37,50,0.0
sun3d-hotel_uc-scan3,37,51,0.0
sun3d-hotel_uc-scan3,37,52,0.0
sun3d-hotel_uc-scan3,37,53,0.0
sun3d-hotel_uc-scan3,37,54,0.0
sun3d-hotel_uc-scan3,38,39,0.6832
sun3d-hotel_uc-scan3,38,40,0.6312
sun3d-hotel_uc-scan3,38,41,0.6748
sun3d-hotel_uc-scan3,38,42,0.2598
sun3d-hotel_uc-scan3,38,43,0.0925
sun3d-hotel_uc-scan3,38,44,0.0463
sun3d-hotel_uc-scan3,38,45,0.0115
sun3d-hotel_uc-scan3,38,46,0.0
sun3d-hotel_uc-scan3,38,47,0.0
sun3d-hotel_uc-scan3,38,48,0.0
sun3d-hotel_uc-scan3,38,49,0.0
sun3d-hotel_uc-scan3,38,50,0.0
sun3d-hotel_uc-scan3,38,51,0.0
sun3d-hotel_uc-scan3,38,52,0.0
sun3d-hotel_uc-scan3,38,53,0.0
sun3d-hotel_uc-scan3,38,54,0.0
sun3d-hotel_uc-scan3,39,40,0.7871
sun3d-hotel_uc-scan3,39,41,0.7114
sun3d-hotel_uc-scan3,39,42,0.4466
sun3d-hotel_uc-scan3,39,43,0.3822
sun3d-hotel_uc-scan3,39,44,0.2173
sun3d-hotel_uc-scan3,39,45,0.0538
sun3d-hotel_uc-scan3,39,46,0.0
sun3d-hotel_uc-scan3,39,47,0.0
sun3d-hotel_uc-scan3,39,48,0.0
sun3d-hotel_uc-scan3,39,49,0.0
sun3d-hotel_uc-scan3,39,50,0.0
sun3d-hotel_uc-scan3,39,51,0.0
sun3d-hotel_uc-scan3,39,52,0.0
sun3d-hotel_uc-scan3,39,53,0.0
sun3d-hotel_uc-scan3,39,54,0.0
sun3d-hotel_uc-scan3,40,41,0.8652
sun3d-hotel_uc-scan3,40,42,0.4895
sun3d-hotel_uc-scan3,40,43,0.2982
sun3d-hotel_uc-scan3,40,44,0.1856
sun3d-hotel_uc-scan3,40,45,0.0393
sun3d-hotel_uc-scan3,40,46,0.0
sun3d-hotel_uc-scan3,40,47,0.0
sun3d-hotel_uc-scan3,40,48,0.0
sun3d-hotel_uc-scan3,40,49,0.0
sun3d-hotel_uc-scan3,40,50,0.0
sun3d-hotel_uc-scan3,40,51,0.0
sun3d-hotel_uc-scan3,40,52,0.0
sun3d-hotel_uc-scan3,40,53,0.0
sun3d-hotel_uc-scan3,40,54,0.0
sun3d-hotel_uc-scan3,41,42,0.5345
sun3d-hotel_uc-scan3,41,43,0.3678
sun3d-hotel_uc-scan3,41,44,0.2287
sun3d-hotel_uc-scan3,41,45,0.0717
sun3d-hotel_uc-scan3,41,46,0.0
sun3d-hotel_uc-scan3,41,47,0.0
sun3d-hotel_uc-scan3,41,48,0.0
sun3d-hotel_uc-scan3,41,49,0.0
sun3d-hotel_uc-scan3,41,50,0.0
sun3d-hotel_uc-scan3,41,51,0.0
sun3d-hotel_uc-scan3,41,52,0.0
sun3d-hotel_uc-scan3,41,53,0.0
sun3d-hotel_uc-scan3,41,54,0.0
sun3d-hotel_uc-scan3,42,43,0.7297
sun3d-hotel_uc-scan3,42,44,0.4166
sun3d-hotel_uc-scan3,42,45,0.2754
sun3d-hotel_uc-scan3,42,46,0.0536
sun3d-hotel_uc-scan3,42,47,0.0
sun3d-hotel_uc-scan3,42,48,0.0
sun3d-hotel_uc-scan3,42,49,0.0
sun3d-hotel_uc-scan3,42,50,0.0
sun3d-hotel_uc-scan3,42,51,0.0
sun3d-hotel_uc-scan3,42,52,0.0
sun3d-hotel_uc-scan3,42,53,0.0926
sun3d-hotel_uc-scan3,42,54,0.1467
sun3d-hotel_uc-scan3,43,44,0.7781
sun3d-hotel_uc-scan3,43,45,0.6598
sun3d-hotel_uc-scan3,43,46,0.1883
sun3d-hotel_uc-scan3,43,47,0.0
sun3d-hotel_uc-scan3,43,48,0.0
sun3d-hotel_uc-scan3,43,49,0.0
sun3d-hotel_uc-scan3,43,50,0.0
sun3d-hotel_uc-scan3,43,51,0.0
sun3d-hotel_uc-scan3,43,52,0.0
sun3d-hotel_uc-scan3,43,53,0.1926
sun3d-hotel_uc-scan3,43,54,0.3557
sun3d-hotel_uc-scan3,44,45,0.8212
sun3d-hotel_uc-scan3,44,46,0.1749
sun3d-hotel_uc-scan3,44,47,0.0
sun3d-hotel_uc-scan3,44,48,0.0
sun3d-hotel_uc-scan3,44,49,0.0
sun3d-hotel_uc-scan3,44,50,0.0
sun3d-hotel_uc-scan3,44,51,0.0
sun3d-hotel_uc-scan3,44,52,0.0
sun3d-hotel_uc-scan3,44,53,0.137
sun3d-hotel_uc-scan3,44,54,0.4209
sun3d-hotel_uc-scan3,45,46,0.3013
sun3d-hotel_uc-scan3,45,47,0.0175
sun3d-hotel_uc-scan3,45,48,0.0
sun3d-hotel_uc-scan3,45,49,0.0
sun3d-hotel_uc-scan3,45,50,0.0
sun3d-hotel_uc-scan3,45,51,0.0
sun3d-hotel_uc-scan3,45,52,0.0079
sun3d-hotel_uc-scan3,45,53,0.2549
sun3d-hotel_uc-scan3,45,54,0.5114
sun3d-hotel_uc-scan3,46,47,0.402
sun3d-hotel_uc-scan3,46,48,0.1097
sun3d-hotel_uc-scan3,46,49,0.0
sun3d-hotel_uc-scan3,46,50,0.0
sun3d-hotel_uc-scan3,46,51,0.0
sun3d-hotel_uc-scan3,46,52,0.3236
sun3d-hotel_uc-scan3,46,53,0.8073
sun3d-hotel_uc-scan3,46,54,0.6459
sun3d-hotel_uc-scan3,47,48,0.4859
sun3d-hotel_uc-scan3,47,49,0.0275
sun3d-hotel_uc-scan3,47,50,0.0
sun3d-hotel_uc-scan3,47,51,0.0248
sun3d-hotel_uc-scan3,47,52,0.6143
sun3d-hotel_uc-scan3,47,53,0.4969
sun3d-hotel_uc-scan3,47,54,0.1425
sun3d-hotel_uc-scan3,48,49,0.3715
sun3d-hotel_uc-scan3,48,50,0.087
sun3d-hotel_uc-scan3,48,51,0.3476
sun3d-hotel_uc-scan3,48,52,0.6786
sun3d-hotel_uc-scan3,48,53,0.2304
sun3d-hotel_uc-scan3,48,54,0.0083
sun3d-hotel_uc-scan3,49,50,0.5697
sun3d-hotel_uc-scan3,49,51,0.7624
sun3d-hotel_uc-scan3,49,52,0.1486
sun3d-hotel_uc-scan3,49,53,0.0
sun3d-hotel_uc-scan3,49,54,0.0
sun3d-hotel_uc-scan3,50,51,0.7021
sun3d-hotel_uc-scan3,50,52,0.03
sun3d-hotel_uc-scan3,50,53,0.0
sun3d-hotel_uc-scan3,50,54,0.0
sun3d-hotel_uc-scan3,51,52,0.1839
sun3d-hotel_uc-scan3,51,53,0.0
sun3d-hotel_uc-scan3,51,54,0.0
sun3d-hotel_uc-scan3,52,53,0.4048
sun3d-hotel_uc-scan3,52,54,0.0833
sun3d-hotel_uc-scan3,53,54,0.377
sun3d-hotel_umd-maryland_hotel1,0,1,0.4164
sun3d-hotel_umd-maryland_hotel1,0,2,0.0966
sun3d-hotel_umd-maryland_hotel1,0,3,0.0
sun3d-hotel_umd-maryland_hotel1,0,4,0.0
sun3d-hotel_umd-maryland_hotel1,0,5,0.0
sun3d-hotel_umd-maryland_hotel1,0,6,0.0
sun3d-hotel_umd-maryland_hotel1,0,7,0.0
sun3d-hotel_umd-maryland_hotel1,0,8,0.1374
sun3d-hotel_umd-maryland_hotel1,0,9,0.2265
sun3d-hotel_umd-maryland_hotel1,0,10,0.2259
sun3d-hotel_umd-maryland_hotel1,0,11,0.0
sun3d-hotel_umd-maryland_hotel1,0,12,0.0
sun3d-hotel_umd-maryland_hotel1,0,13,0.0558
sun3d-hotel_umd-maryland_hotel1,0,14,0.6789
sun3d-hotel_umd-maryland_hotel1,0,15,0.1939
sun3d-hotel_umd-maryland_hotel1,0,16,0.0161
sun3d-hotel_umd-maryland_hotel1,0,17,0.0
sun3d-hotel_umd-maryland_hotel1,0,18,0.0
sun3d-hotel_umd-maryland_hotel1,0,19,0.0
sun3d-hotel_umd-maryland_hotel1,0,20,0.0
sun3d-hotel_umd-maryland_hotel1,0,21,0.0
sun3d-hotel_umd-maryland_hotel1,0,22,0.0
sun3d-hotel_umd-maryland_hotel1,0,23,0.2292
sun3d-hotel_umd-maryland_hotel1,0,24,0.645
sun3d-hotel_umd-maryland_hotel1,0,25,0.4599
sun3d-hotel_umd-maryland_hotel1,0,26,0.3713
sun3d-hotel_umd-maryland_hotel1,0,27,0.0413
sun3d-hotel_umd-maryland_hotel1,0,28,0.0
sun3d-hotel_umd-maryland_hotel1,0,29,0.1054
sun3d-hotel_umd-maryland_hotel1,0,30,0.0
sun3d-hotel_umd-maryland_hotel1,0,31,0.0
sun3d-hotel_umd-maryland_hotel1,0,32,0.0322
sun3d-hotel_umd-maryland_hotel1,0,33,0.0
sun3d-hotel_umd-maryland_hotel1,0,34,0.0
sun3d-hotel_umd-maryland_hotel1,0,35,0.0
sun3d-hotel_umd-maryland_hotel1,0,36,0.0
sun3d-hotel_umd-maryland_hotel1,0,37,0.0
sun3d-hotel_umd-maryland_hotel1,0,38,0.0
sun3d-hotel_umd-maryland_hotel1,0,39,0.0
sun3d-hotel_umd-maryland_hotel1,0,40,0.0
sun3d-hotel_umd-maryland_hotel1,0,41,0.0
sun3d-hotel_umd-maryland_hotel1,0,42,0.0
sun3d-hotel_umd-maryland_hotel1,0,43,0.0
sun3d-hotel_umd-maryland_hotel1,0,44,0.0
sun3d-hotel_umd-maryland_hotel1,0,45,0.0
sun3d-hotel_umd-maryland_hotel1,0,46,0.0
sun3d-hotel_umd-maryland_hotel1,0,47,0.0
sun3d-hotel_umd-maryland_hotel1,0,48,0.0
sun3d-hotel_umd-maryland_hotel1,0,49,0.0
sun3d-hotel_umd-maryland_hotel1,0,50,0.0
sun3d-hotel_umd-maryland_hotel1,0,51,0.0
sun3d-hotel_umd-maryland_hotel1,0,52,0.0
sun3d-hotel_umd-maryland_hotel1,0,53,0.0
sun3d-hotel_umd-maryland_hotel1,0,54,0.0
sun3d-hotel_umd-maryland_hotel1,0,55,0.0
sun3d-hotel_umd-maryland_hotel1,0,56,0.0
sun3d-hotel_umd-maryland_hotel1,1,2,0.3852
sun3d-hotel_umd-maryland_hotel1,1,3,0.0716
sun3d-hotel_umd-maryland_hotel1,1,4,0.0008
sun3d-hotel_umd-maryland_hotel1,1,5,0.0
sun3d-hotel_umd-maryland_hotel1,1,6,0.0
sun3d-hotel_umd-maryland_hotel1,1,7,0.0
sun3d-hotel_umd-maryland_hotel1,1,8,0.0
sun3d-hotel_umd-maryland_hotel1,1,9,0.0348
sun3d-hotel_umd-maryland_hotel1,1,10,0.0538
sun3d-hotel_umd-maryland_hotel1,1,11,0.0
sun3d-hotel_umd-maryland_hotel1,1,12,0.0347
sun3d-hotel_umd-maryland_hotel1,1,13,0.0551
sun3d-hotel_umd-maryland_hotel1,1,14,0.4752
sun3d-hotel_umd-maryland_hotel1,1,15,0.6679
sun3d-hotel_umd-maryland_hotel1,1,16,0.3431
sun3d-hotel_umd-maryland_hotel1,1,17,0.0253
sun3d-hotel_umd-maryland_hotel1,1,18,0.0
sun3d-hotel_umd-maryland_hotel1,1,19,0.0
sun3d-hotel_umd-maryland_hotel1,1,20,0.0
sun3d-hotel_umd-maryland_hotel1,1,21,0.0
sun3d-hotel_umd-maryland_hotel1,1,22,0.0
sun3d-hotel_umd-maryland_hotel1,1,23,0.3793
sun3d-hotel_umd-maryland_hotel1,1,24,0.3298
sun3d-hotel_umd-maryland_hotel1,1,25,0.4264
sun3d-hotel_umd-maryland_hotel1,1,26,0.1708
sun3d-hotel_umd-maryland_hotel1,1,27,0.0843
sun3d-hotel_umd-maryland_hotel1,1,28,0.0055
sun3d-hotel_umd-maryland_hotel1,1,29,0.06
sun3d-hotel_umd-maryland_hotel1,1,30,0.0
sun3d-hotel_umd-maryland_hotel1,1,31,0.0
sun3d-hotel_umd-maryland_hotel1,1,32,0.0158
sun3d-hotel_umd-maryland_hotel1,1,33,0.0
sun3d-hotel_umd-maryland_hotel1,1,34,0.0
sun3d-hotel_umd-maryland_hotel1,1,35,0.0
sun3d-hotel_umd-maryland_hotel1,1,36,0.0
sun3d-hotel_umd-maryland_hotel1,1,37,0.0
sun3d-hotel_umd-maryland_hotel1,1,38,0.0
sun3d-hotel_umd-maryland_hotel1,1,39,0.0
sun3d-hotel_umd-maryland_hotel1,1,40,0.0
sun3d-hotel_umd-maryland_hotel1,1,41,0.0
sun3d-hotel_umd-maryland_hotel1,1,42,0.0
sun3d-hotel_umd-maryland_hotel1,1,43,0.0
sun3d-hotel_umd-maryland_hotel1,1,44,0.0
sun3d-hotel_umd-maryland_hotel1,1,45,0.0
sun3d-hotel_umd-maryland_hotel1,1,46,0.0
sun3d-hotel_umd-maryland_hotel1,1,47,0.0
sun3d-hotel_umd-maryland_hotel1,1,48,0.0
sun3d-hotel_umd-maryland_hotel1,1,49,0.0
sun3d-hotel_umd-maryland_hotel1,1,50,0.0
sun3d-hotel_umd-maryland_hotel1,1,51,0.0
sun3d-hotel_umd-maryland_hotel1,1,52,0.0
sun3d-hotel_umd-maryland_hotel1,1,53,0.0
sun3d-hotel_umd-maryland_hotel1,1,54,0.0
sun3d-hotel_umd-maryland_hotel1,1,55,0.0
sun3d-hotel_umd-maryland_hotel1,1,56,0.0
sun3d-hotel_umd-maryland_hotel1,2,3,0.1603
