folder,i,j,overlap
gazebo_winter,18,14,0.37369
gazebo_winter,18,15,0.37819
gazebo_winter,18,16,0.44488999999999995
gazebo_winter,18,17,0.6189600000000001
gazebo_winter,18,19,0.60258
gazebo_winter,18,20,0.44958000000000004
gazebo_winter,18,21,0.37786
gazebo_winter,18,22,0.36472
gazebo_winter,18,23,0.3358
gazebo_winter,18,24,0.32763000000000003
gazebo_winter,18,25,0.31605
gazebo_winter,18,26,0.30478
gazebo_winter,18,27,0.25524
gazebo_winter,18,28,0.22408000000000003
gazebo_winter,18,29,0.17908
gazebo_winter,18,30,0.18488
gazebo_winter,19,0,0.44278
gazebo_winter,19,1,0.45527
gazebo_winter,19,2,0.44985
gazebo_winter,19,3,0.43425
gazebo_winter,19,4,0.36879
gazebo_winter,19,5,0.29252
gazebo_winter,19,6,0.32342
gazebo_winter,19,7,0.2996
gazebo_winter,19,8,0.27775
gazebo_winter,19,9,0.24678000000000003
gazebo_winter,19,10,0.22241999999999998
gazebo_winter,19,11,0.23535999999999999
gazebo_winter,19,12,0.26118
gazebo_winter,19,13,0.30713
gazebo_winter,19,14,0.31138000000000005
gazebo_winter,19,15,0.28717
gazebo_winter,19,16,0.37073
gazebo_winter,19,17,0.5158
gazebo_winter,19,18,0.58117
gazebo_winter,19,20,0.50646
gazebo_winter,19,21,0.4201
gazebo_winter,19,22,0.36687
gazebo_winter,19,23,0.34792
gazebo_winter,19,24,0.33964
gazebo_winter,19,25,0.32611999999999997
gazebo_winter,19,26,0.30848000000000003
gazebo_winter,19,27,0.26896
gazebo_winter,19,28,0.23986999999999997
gazebo_winter,19,29,0.18946
gazebo_winter,19,30,0.1849
gazebo_winter,20,0,0.44682
gazebo_winter,20,1,0.46947
gazebo_winter,20,2,0.47512
gazebo_winter,20,3,0.44651
gazebo_winter,20,4,0.39896
gazebo_winter,20,5,0.37968
gazebo_winter,20,6,0.4303
gazebo_winter,20,7,0.41541000000000006
gazebo_winter,20,8,0.35845
gazebo_winter,20,9,0.29734
gazebo_winter,20,10,0.23378000000000002
gazebo_winter,20,11,0.26224000000000003
gazebo_winter,20,12,0.28463
gazebo_winter,20,13,0.31453000000000003
gazebo_winter,20,14,0.34041
gazebo_winter,20,15,0.31092
gazebo_winter,20,16,0.30421
gazebo_winter,20,17,0.38079
gazebo_winter,20,18,0.5248
gazebo_winter,20,19,0.62367
gazebo_winter,20,21,0.665
gazebo_winter,20,22,0.57513
gazebo_winter,20,23,0.5119
gazebo_winter,20,24,0.48103999999999997
gazebo_winter,20,25,0.45641000000000004
gazebo_winter,20,26,0.42977
gazebo_winter,20,27,0.3654
gazebo_winter,20,28,0.31244
gazebo_winter,20,29,0.23697
gazebo_winter,20,30,0.22571
gazebo_winter,21,0,0.41086000000000006
gazebo_winter,21,1,0.40317
gazebo_winter,21,2,0.40319
gazebo_winter,21,3,0.36826
gazebo_winter,21,4,0.34274
gazebo_winter,21,5,0.32494
gazebo_winter,21,6,0.39655
gazebo_winter,21,7,0.38848
gazebo_winter,21,8,0.3774
gazebo_winter,21,9,0.33382
gazebo_winter,21,10,0.26143
gazebo_winter,21,11,0.3117
gazebo_winter,21,12,0.33971999999999997
gazebo_winter,21,13,0.33249
gazebo_winter,21,14,0.32577
gazebo_winter,21,15,0.29809
gazebo_winter,21,16,0.33198
gazebo_winter,21,17,0.35661
gazebo_winter,21,18,0.42945
gazebo_winter,21,19,0.49613
gazebo_winter,21,20,0.65257
gazebo_winter,21,22,0.67783
gazebo_winter,21,23,0.5826
gazebo_winter,21,24,0.50632
gazebo_winter,21,25,0.45963999999999994
gazebo_winter,21,26,0.41863
gazebo_winter,21,27,0.35045
gazebo_winter,21,28,0.30046999999999996
gazebo_winter,21,29,0.23571
gazebo_winter,21,30,0.2083
gazebo_winter,22,0,0.35746999999999995
gazebo_winter,22,1,0.34953
gazebo_winter,22,2,0.34893
gazebo_winter,22,3,0.33607
gazebo_winter,22,4,0.31338
gazebo_winter,22,5,0.29435
gazebo_winter,22,6,0.3313
gazebo_winter,22,7,0.34256
gazebo_winter,22,8,0.34276
gazebo_winter,22,9,0.3339
gazebo_winter,22,10,0.28502
gazebo_winter,22,11,0.33816
gazebo_winter,22,12,0.38691
gazebo_winter,22,13,0.35059
gazebo_winter,22,14,0.32552
gazebo_winter,22,15,0.2772
gazebo_winter,22,16,0.31238
gazebo_winter,22,17,0.33175
gazebo_winter,22,18,0.37575
gazebo_winter,22,19,0.39624000000000004
gazebo_winter,22,20,0.51565
gazebo_winter,22,21,0.6634899999999999
gazebo_winter,22,23,0.61201
gazebo_winter,22,24,0.50654
gazebo_winter,22,25,0.46165
gazebo_winter,22,26,0.42531
gazebo_winter,22,27,0.3628
gazebo_winter,22,28,0.32021
gazebo_winter,22,29,0.24995
gazebo_winter,22,30,0.23345
gazebo_winter,23,0,0.37351
gazebo_winter,23,1,0.36072
gazebo_winter,23,2,0.3587
gazebo_winter,23,3,0.34868000000000005
gazebo_winter,23,4,0.33246
gazebo_winter,23,5,0.30209
gazebo_winter,23,6,0.3352
gazebo_winter,23,7,0.36709
gazebo_winter,23,8,0.36662
gazebo_winter,23,9,0.34571
gazebo_winter,23,10,0.3174
gazebo_winter,23,11,0.24211
gazebo_winter,23,12,0.32272
gazebo_winter,23,13,0.33582
gazebo_winter,23,14,0.31166
gazebo_winter,23,15,0.25969000000000003
gazebo_winter,23,16,0.30398000000000003
gazebo_winter,23,17,0.3304
gazebo_winter,23,18,0.36616
gazebo_winter,23,19,0.4002
gazebo_winter,23,20,0.47251000000000004
gazebo_winter,23,21,0.5845199999999999
gazebo_winter,23,22,0.6477
gazebo_winter,23,24,0.64222
gazebo_winter,23,25,0.55876
gazebo_winter,23,26,0.4969
gazebo_winter,23,27,0.42075
gazebo_winter,23,28,0.35652
gazebo_winter,23,29,0.28201
gazebo_winter,23,30,0.24921999999999997
gazebo_winter,24,0,0.39438
gazebo_winter,24,1,0.37806999999999996
gazebo_winter,24,2,0.37345
gazebo_winter,24,3,0.35943
gazebo_winter,24,4,0.34654
gazebo_winter,24,5,0.31486
gazebo_winter,24,6,0.35138
gazebo_winter,24,7,0.41452
gazebo_winter,24,8,0.40268000000000004
gazebo_winter,24,9,0.40252
gazebo_winter,24,10,0.30438000000000004
gazebo_winter,24,11,0.21768
gazebo_winter,24,12,0.2708
gazebo_winter,24,13,0.29072
gazebo_winter,24,14,0.28205
gazebo_winter,24,15,0.24044000000000001
gazebo_winter,24,16,0.28058
gazebo_winter,24,17,0.32421
gazebo_winter,24,18,0.36456
gazebo_winter,24,19,0.40235
gazebo_winter,24,20,0.4604
gazebo_winter,24,21,0.50763
gazebo_winter,24,22,0.55679
gazebo_winter,24,23,0.64404
gazebo_winter,24,25,0.65483
gazebo_winter,24,26,0.57949
gazebo_winter,24,27,0.48636
gazebo_winter,24,28,0.41176999999999997
gazebo_winter,24,29,0.33614
gazebo_winter,24,30,0.28386
gazebo_winter,25,0,0.41058
gazebo_winter,25,1,0.39941
gazebo_winter,25,2,0.38986
gazebo_winter,25,3,0.3825
gazebo_winter,25,4,0.37233
gazebo_winter,25,5,0.33387
gazebo_winter,25,6,0.37475
gazebo_winter,25,7,0.45592
gazebo_winter,25,8,0.44323999999999997
gazebo_winter,25,9,0.40264
gazebo_winter,25,10,0.36351999999999995
gazebo_winter,25,11,0.22625
gazebo_winter,25,12,0.23431
gazebo_winter,25,13,0.25952
gazebo_winter,25,14,0.25318
gazebo_winter,25,15,0.21858000000000002
gazebo_winter,25,16,0.25058
gazebo_winter,25,17,0.29116
gazebo_winter,25,18,0.34274
gazebo_winter,25,19,0.38635
gazebo_winter,25,20,0.4357
gazebo_winter,25,21,0.46655
gazebo_winter,25,22,0.4882
gazebo_winter,25,23,0.57203
gazebo_winter,25,24,0.64785
gazebo_winter,25,26,0.682
gazebo_winter,25,27,0.5892
gazebo_winter,25,28,0.5009600000000001
gazebo_winter,25,29,0.40981999999999996
gazebo_winter,25,30,0.34476999999999997
gazebo_winter,26,0,0.41203
gazebo_winter,26,1,0.40524
gazebo_winter,26,2,0.39576999999999996
gazebo_winter,26,3,0.39453
gazebo_winter,26,4,0.37906999999999996
gazebo_winter,26,5,0.34098
gazebo_winter,26,6,0.36779
gazebo_winter,26,7,0.45848
gazebo_winter,26,8,0.45225
gazebo_winter,26,9,0.42908999999999997
gazebo_winter,26,10,0.36558
gazebo_winter,26,11,0.22046
gazebo_winter,26,12,0.21739
gazebo_winter,26,13,0.24424
gazebo_winter,26,14,0.23371999999999998
gazebo_winter,26,15,0.20158
gazebo_winter,26,16,0.2257
gazebo_winter,26,17,0.27255
gazebo_winter,26,18,0.33132
gazebo_winter,26,19,0.37634
gazebo_winter,26,20,0.40997
gazebo_winter,26,21,0.43368
gazebo_winter,26,22,0.45203000000000004
gazebo_winter,26,23,0.54368
gazebo_winter,26,24,0.61735
gazebo_winter,26,25,0.68716
gazebo_winter,26,27,0.6661
gazebo_winter,26,28,0.58612
gazebo_winter,26,29,0.47565
gazebo_winter,26,30,0.38747
gazebo_winter,27,0,0.42318
gazebo_winter,27,1,0.42573
gazebo_winter,27,2,0.42595
gazebo_winter,27,3,0.40403
gazebo_winter,27,4,0.37919
gazebo_winter,27,5,0.3351
gazebo_winter,27,6,0.35969
gazebo_winter,27,7,0.4272
gazebo_winter,27,8,0.42899
gazebo_winter,27,9,0.40796
gazebo_winter,27,10,0.32595999999999997
gazebo_winter,27,11,0.20726
gazebo_winter,27,12,0.21395999999999998
gazebo_winter,27,13,0.24829
gazebo_winter,27,14,0.23451
gazebo_winter,27,15,0.18192
gazebo_winter,27,16,0.20015
gazebo_winter,27,17,0.24602
gazebo_winter,27,18,0.30233000000000004
gazebo_winter,27,19,0.35931
gazebo_winter,27,20,0.3751
gazebo_winter,27,21,0.3864
gazebo_winter,27,22,0.3934
gazebo_winter,27,23,0.49128
gazebo_winter,27,24,0.56181
gazebo_winter,27,25,0.63377
gazebo_winter,27,26,0.67457
gazebo_winter,27,28,0.67396
gazebo_winter,27,29,0.54784
gazebo_winter,27,30,0.44023999999999996
gazebo_winter,28,0,0.41083000000000003
gazebo_winter,28,1,0.42956000000000005
gazebo_winter,28,2,0.42145
gazebo_winter,28,3,0.38663000000000003
gazebo_winter,28,4,0.36069
gazebo_winter,28,5,0.30382
gazebo_winter,28,6,0.29982
gazebo_winter,28,7,0.36682
gazebo_winter,28,8,0.37711999999999996
gazebo_winter,28,9,0.34939000000000003
gazebo_winter,28,10,0.27391
gazebo_winter,28,11,0.17715999999999998
gazebo_winter,28,12,0.1994
gazebo_winter,28,13,0.24176999999999998
gazebo_winter,28,14,0.22386
gazebo_winter,28,15,0.17031
gazebo_winter,28,16,0.18300999999999998
gazebo_winter,28,17,0.23515999999999998
gazebo_winter,28,18,0.27956
gazebo_winter,28,19,0.33766999999999997
gazebo_winter,28,20,0.34264
gazebo_winter,28,21,0.34644
gazebo_winter,28,22,0.34793
gazebo_winter,28,23,0.41785
gazebo_winter,28,24,0.48811000000000004
gazebo_winter,28,25,0.56688
gazebo_winter,28,26,0.6129
gazebo_winter,28,27,0.6621600000000001
gazebo_winter,28,29,0.59932
gazebo_winter,28,30,0.48399
gazebo_winter,29,0,0.37905
gazebo_winter,29,1,0.3778
gazebo_winter,29,2,0.37098000000000003
gazebo_winter,29,3,0.33716999999999997
gazebo_winter,29,4,0.31601999999999997
gazebo_winter,29,5,0.24019000000000001
gazebo_winter,29,6,0.22311
gazebo_winter,29,7,0.24461999999999998
gazebo_winter,29,8,0.26679
gazebo_winter,29,9,0.24140999999999999
gazebo_winter,29,10,0.18361
gazebo_winter,29,11,0.1337
gazebo_winter,29,12,0.15399000000000002
gazebo_winter,29,13,0.21481
gazebo_winter,29,14,0.18112999999999999
gazebo_winter,29,15,0.12495999999999999
gazebo_winter,29,16,0.15136
gazebo_winter,29,17,0.21433000000000002
gazebo_winter,29,18,0.25388
gazebo_winter,29,19,0.29169
gazebo_winter,29,20,0.28234000000000004
gazebo_winter,29,21,0.27379000000000003
gazebo_winter,29,22,0.25640999999999997
gazebo_winter,29,23,0.31201
gazebo_winter,29,24,0.37734
gazebo_winter,29,25,0.44625
gazebo_winter,29,26,0.50349
gazebo_winter,29,27,0.56416
gazebo_winter,29,28,0.59413
gazebo_winter,29,30,0.59945
gazebo_winter,30,0,0.38345
gazebo_winter,30,1,0.38844
gazebo_winter,30,2,0.38406
gazebo_winter,30,3,0.36322
gazebo_winter,30,4,0.33107
gazebo_winter,30,5,0.22691999999999998
gazebo_winter,30,6,0.19921
gazebo_winter,30,7,0.19138
gazebo_winter,30,8,0.1924
gazebo_winter,30,9,0.17215999999999998
gazebo_winter,30,10,0.14475
gazebo_winter,30,11,0.11210999999999999
gazebo_winter,30,12,0.13685999999999998
gazebo_winter,30,13,0.2042
gazebo_winter,30,14,0.17732
gazebo_winter,30,15,0.11839000000000001
gazebo_winter,30,16,0.12862
gazebo_winter,30,17,0.20234000000000002
gazebo_winter,30,18,0.25905
gazebo_winter,30,19,0.28404
gazebo_winter,30,20,0.26953
gazebo_winter,30,21,0.25547
gazebo_winter,30,22,0.24147
gazebo_winter,30,23,0.26884
gazebo_winter,30,24,0.30929
gazebo_winter,30,25,0.37561
gazebo_winter,30,26,0.42546999999999996
gazebo_winter,30,27,0.49655
gazebo_winter,30,28,0.5274800000000001
gazebo_winter,30,29,0.6114
wood_autmn,0,1,0.56726
wood_autmn,0,2,0.39365
wood_autmn,0,3,0.30799
wood_autmn,0,4,0.29341
wood_autmn,0,5,0.22268000000000002
wood_autmn,0,6,0.18123
wood_autmn,0,7,0.15402000000000002
wood_autmn,0,8,0.13948
wood_autmn,0,9,0.10494
wood_autmn,0,10,0.074146
wood_autmn,0,11,0.070898
wood_autmn,0,12,0.090811
wood_autmn,0,13,0.11189
wood_autmn,0,14,0.12612
wood_autmn,0,15,0.14348
wood_autmn,0,16,0.12782000000000002
wood_autmn,0,17,0.12269000000000001
wood_autmn,0,18,0.12111
wood_autmn,0,19,0.094845
wood_autmn,0,20,0.061735000000000005
wood_autmn,0,21,0.033886
wood_autmn,0,22,0.016965
wood_autmn,0,23,0.017265
wood_autmn,0,24,0.011687000000000001
wood_autmn,0,25,0.0088181
wood_autmn,0,26,0.0077235
wood_autmn,0,27,0.006902600000000001
wood_autmn,0,28,0.006443600000000001
wood_autmn,0,29,0.0046871000000000005
wood_autmn,0,30,0.0042193000000000005
wood_autmn,0,31,0.0026128
wood_autmn,1,0,0.59133
wood_autmn,1,2,0.49793999999999994
wood_autmn,1,3,0.39323
wood_autmn,1,4,0.31006999999999996
wood_autmn,1,5,0.24211999999999997
wood_autmn,1,6,0.21606
wood_autmn,1,7,0.18323
wood_autmn,1,8,0.17318
wood_autmn,1,9,0.12829000000000002
wood_autmn,1,10,0.089272
wood_autmn,1,11,0.085893
wood_autmn,1,12,0.10612
wood_autmn,1,13,0.12636
wood_autmn,1,14,0.14032
wood_autmn,1,15,0.15533
wood_autmn,1,16,0.13618
wood_autmn,1,17,0.13515
wood_autmn,1,18,0.13637
wood_autmn,1,19,0.10630999999999999
wood_autmn,1,20,0.06384400000000001
wood_autmn,1,21,0.0374
wood_autmn,1,22,0.020957
wood_autmn,1,23,0.021341
wood_autmn,1,24,0.015948
wood_autmn,1,25,0.0128
wood_autmn,1,26,0.011571
wood_autmn,1,27,0.009446
wood_autmn,1,28,0.0096935
wood_autmn,1,29,0.0067923
wood_autmn,1,30,0.0058622
wood_autmn,1,31,0.0036095
wood_autmn,2,0,0.45381000000000005
wood_autmn,2,1,0.54951
wood_autmn,2,3,0.46219
wood_autmn,2,4,0.36785
wood_autmn,2,5,0.2922
wood_autmn,2,6,0.25624
wood_autmn,2,7,0.20456
wood_autmn,2,8,0.17820999999999998
wood_autmn,2,9,0.15835
wood_autmn,2,10,0.11069000000000001
wood_autmn,2,11,0.1068
wood_autmn,2,12,0.14115
wood_autmn,2,13,0.1722
wood_autmn,2,14,0.17128
wood_autmn,2,15,0.17224
wood_autmn,2,16,0.16824
wood_autmn,2,17,0.15859
wood_autmn,2,18,0.15331
wood_autmn,2,19,0.11091
wood_autmn,2,20,0.06335199999999999
wood_autmn,2,21,0.040097
wood_autmn,2,22,0.023946000000000002
wood_autmn,2,23,0.020553000000000002
wood_autmn,2,24,0.014915000000000001
wood_autmn,2,25,0.011195
wood_autmn,2,26,0.010659
wood_autmn,2,27,0.0075848
wood_autmn,2,28,0.0071937
wood_autmn,2,29,0.005829600000000001
wood_autmn,2,30,0.0041289
wood_autmn,2,31,0.0036742
wood_autmn,3,0,0.41012
wood_autmn,3,1,0.48786
wood_autmn,3,2,0.51635
wood_autmn,3,4,0.48689
wood_autmn,3,5,0.37422
wood_autmn,3,6,0.31124
wood_autmn,3,7,0.26875
wood_autmn,3,8,0.25003000000000003
wood_autmn,3,9,0.23645
wood_autmn,3,10,0.17867
wood_autmn,3,11,0.15522
wood_autmn,3,12,0.17301
wood_autmn,3,13,0.20046
wood_autmn,3,14,0.20876999999999998
wood_autmn,3,15,0.19414
wood_autmn,3,16,0.1876
wood_autmn,3,17,0.19629000000000002
wood_autmn,3,18,0.2015
wood_autmn,3,19,0.15014
wood_autmn,3,20,0.083673
wood_autmn,3,21,0.05426
wood_autmn,3,22,0.030989999999999997
wood_autmn,3,23,0.025386000000000002
wood_autmn,3,24,0.017416
wood_autmn,3,25,0.012953000000000001
wood_autmn,3,26,0.010188
wood_autmn,3,27,0.008276299999999999
wood_autmn,3,28,0.0076825
wood_autmn,3,29,0.0046578
wood_autmn,3,30,0.0039804
wood_autmn,3,31,0.0028021
wood_autmn,4,0,0.39325
wood_autmn,4,1,0.43928
wood_autmn,4,2,0.46789
wood_autmn,4,3,0.55089
wood_autmn,4,5,0.55488
wood_autmn,4,6,0.44576000000000005
wood_autmn,4,7,0.35091999999999995
wood_autmn,4,8,0.35308
wood_autmn,4,9,0.311
wood_autmn,4,10,0.22994
wood_autmn,4,11,0.226
wood_autmn,4,12,0.23334000000000002
wood_autmn,4,13,0.25072
wood_autmn,4,14,0.27764
wood_autmn,4,15,0.27912
wood_autmn,4,16,0.26616
wood_autmn,4,17,0.2834
wood_autmn,4,18,0.27296
wood_autmn,4,19,0.2164
wood_autmn,4,20,0.14902
wood_autmn,4,21,0.095055
wood_autmn,4,22,0.048008999999999996
wood_autmn,4,23,0.040815
wood_autmn,4,24,0.028088
wood_autmn,4,25,0.021516999999999998
wood_autmn,4,26,0.017089
wood_autmn,4,27,0.012038
wood_autmn,4,28,0.010395
wood_autmn,4,29,0.007411399999999999
wood_autmn,4,30,0.005136
wood_autmn,4,31,0.0043146999999999994
wood_autmn,5,0,0.32886
wood_autmn,5,1,0.35622
wood_autmn,5,2,0.37465
wood_autmn,5,3,0.4548
wood_autmn,5,4,0.58687
wood_autmn,5,6,0.562
wood_autmn,5,7,0.45274
wood_autmn,5,8,0.42544
wood_autmn,5,9,0.35218
wood_autmn,5,10,0.27075
wood_autmn,5,11,0.26975
wood_autmn,5,12,0.26803
wood_autmn,5,13,0.2978
wood_autmn,5,14,0.33718000000000004
wood_autmn,5,15,0.3358
wood_autmn,5,16,0.33127
wood_autmn,5,17,0.32535
wood_autmn,5,18,0.30191999999999997
wood_autmn,5,19,0.245
wood_autmn,5,20,0.18732000000000001
wood_autmn,5,21,0.13046
wood_autmn,5,22,0.077141
wood_autmn,5,23,0.067373
wood_autmn,5,24,0.047761
wood_autmn,5,25,0.038375
wood_autmn,5,26,0.029131999999999998
wood_autmn,5,27,0.020071000000000002
wood_autmn,5,28,0.016250999999999998
wood_autmn,5,29,0.012499
wood_autmn,5,30,0.009815700000000002
wood_autmn,5,31,0.0072186
wood_autmn,6,0,0.27016
wood_autmn,6,1,0.30299
wood_autmn,6,2,0.32563000000000003
wood_autmn,6,3,0.37773
wood_autmn,6,4,0.5051100000000001
wood_autmn,6,5,0.59327
wood_autmn,6,7,0.52084
wood_autmn,6,8,0.47297
wood_autmn,6,9,0.36309
wood_autmn,6,10,0.29253
wood_autmn,6,11,0.29907
wood_autmn,6,12,0.28396
wood_autmn,6,13,0.31101999999999996
wood_autmn,6,14,0.36391999999999997
wood_autmn,6,15,0.36383000000000004
wood_autmn,6,16,0.34872
wood_autmn,6,17,0.34913
wood_autmn,6,18,0.30749
wood_autmn,6,19,0.24238
wood_autmn,6,20,0.19332
wood_autmn,6,21,0.14182
wood_autmn,6,22,0.084922
wood_autmn,6,23,0.07618
wood_autmn,6,24,0.054266999999999996
wood_autmn,6,25,0.043021
wood_autmn,6,26,0.038424
wood_autmn,6,27,0.028062
wood_autmn,6,28,0.026097000000000002
wood_autmn,6,29,0.021147
wood_autmn,6,30,0.016225999999999997
wood_autmn,6,31,0.012866999999999998
wood_autmn,7,0,0.2481
wood_autmn,7,1,0.26698
wood_autmn,7,2,0.2899
wood_autmn,7,3,0.33457
wood_autmn,7,4,0.43001000000000006
wood_autmn,7,5,0.50765
wood_autmn,7,6,0.55889
wood_autmn,7,8,0.62226
wood_autmn,7,9,0.46752
wood_autmn,7,10,0.35470999999999997
wood_autmn,7,11,0.34448
wood_autmn,7,12,0.32014000000000004
wood_autmn,7,13,0.33924
wood_autmn,7,14,0.40884000000000004
wood_autmn,7,15,0.38016
wood_autmn,7,16,0.33366999999999997
wood_autmn,7,17,0.31364000000000003
wood_autmn,7,18,0.27536
wood_autmn,7,19,0.21896
wood_autmn,7,20,0.1804
wood_autmn,7,21,0.13299
wood_autmn,7,22,0.085982
wood_autmn,7,23,0.075614
wood_autmn,7,24,0.055480999999999996
wood_autmn,7,25,0.045455
wood_autmn,7,26,0.038727
wood_autmn,7,27,0.029204
wood_autmn,7,28,0.027555
wood_autmn,7,29,0.021853
wood_autmn,7,30,0.01786
wood_autmn,7,31,0.014088999999999999
wood_autmn,8,0,0.22593000000000002
wood_autmn,8,1,0.2546
wood_autmn,8,2,0.24993
wood_autmn,8,3,0.31228
wood_autmn,8,4,0.41894
wood_autmn,8,5,0.46929
wood_autmn,8,6,0.5404
wood_autmn,8,7,0.65313
wood_autmn,8,9,0.57198
wood_autmn,8,10,0.40598
wood_autmn,8,11,0.39779000000000003
wood_autmn,8,12,0.33879000000000004
wood_autmn,8,13,0.30929
wood_autmn,8,14,0.39109
wood_autmn,8,15,0.3661
wood_autmn,8,16,0.29668
wood_autmn,8,17,0.29186999999999996
wood_autmn,8,18,0.26581
wood_autmn,8,19,0.21519000000000002
wood_autmn,8,20,0.17840999999999999
wood_autmn,8,21,0.13333
wood_autmn,8,22,0.095088
wood_autmn,8,23,0.08682000000000001
wood_autmn,8,24,0.062125
wood_autmn,8,25,0.054289
wood_autmn,8,26,0.048408
wood_autmn,8,27,0.037252999999999994
wood_autmn,8,28,0.033473
wood_autmn,8,29,0.025932
wood_autmn,8,30,0.020424
wood_autmn,8,31,0.016359000000000002
wood_autmn,9,0,0.16702
wood_autmn,9,1,0.19549
wood_autmn,9,2,0.21899000000000002
wood_autmn,9,3,0.27939
wood_autmn,9,4,0.34062
wood_autmn,9,5,0.39728
wood_autmn,9,6,0.42361000000000004
wood_autmn,9,7,0.52073
wood_autmn,9,8,0.60026
wood_autmn,9,10,0.52437
wood_autmn,9,11,0.49882
wood_autmn,9,12,0.41867
wood_autmn,9,13,0.35948
wood_autmn,9,14,0.41088
wood_autmn,9,15,0.36966
wood_autmn,9,16,0.29008
wood_autmn,9,17,0.28645
wood_autmn,9,18,0.26950999999999997
wood_autmn,9,19,0.22760999999999998
wood_autmn,9,20,0.17745999999999998
wood_autmn,9,21,0.1252
wood_autmn,9,22,0.087252
wood_autmn,9,23,0.073777
wood_autmn,9,24,0.048136
wood_autmn,9,25,0.042889
wood_autmn,9,26,0.039061
wood_autmn,9,27,0.031867
wood_autmn,9,28,0.030162
wood_autmn,9,29,0.023804
wood_autmn,9,30,0.019899
wood_autmn,9,31,0.017523
wood_autmn,10,0,0.11041
wood_autmn,10,1,0.12805
wood_autmn,10,2,0.14354
wood_autmn,10,3,0.19824
wood_autmn,10,4,0.23135
wood_autmn,10,5,0.27133
wood_autmn,10,6,0.29466
wood_autmn,10,7,0.38625
wood_autmn,10,8,0.42407
wood_autmn,10,9,0.5071100000000001
wood_autmn,10,11,0.6190399999999999
wood_autmn,10,12,0.5139699999999999
wood_autmn,10,13,0.39068
wood_autmn,10,14,0.40455
wood_autmn,10,15,0.36496999999999996
wood_autmn,10,16,0.28798
wood_autmn,10,17,0.28128000000000003
wood_autmn,10,18,0.26049
wood_autmn,10,19,0.21819000000000002
wood_autmn,10,20,0.17825
wood_autmn,10,21,0.1337
wood_autmn,10,22,0.096729
wood_autmn,10,23,0.087367
wood_autmn,10,24,0.059064
wood_autmn,10,25,0.049113
wood_autmn,10,26,0.0428
wood_autmn,10,27,0.034575
wood_autmn,10,28,0.031495
wood_autmn,10,29,0.026753
wood_autmn,10,30,0.019984000000000002
wood_autmn,10,31,0.019364
wood_autmn,11,0,0.094378
wood_autmn,11,1,0.1101
wood_autmn,11,2,0.12847999999999998
wood_autmn,11,3,0.15285
wood_autmn,11,4,0.20081
wood_autmn,11,5,0.23501999999999998
wood_autmn,11,6,0.25816999999999996
wood_autmn,11,7,0.33111999999999997
wood_autmn,11,8,0.36422
wood_autmn,11,9,0.44503000000000004
wood_autmn,11,10,0.59342
wood_autmn,11,12,0.61775
wood_autmn,11,13,0.44128
wood_autmn,11,14,0.44965
wood_autmn,11,15,0.40096
wood_autmn,11,16,0.31759
wood_autmn,11,17,0.30064
wood_autmn,11,18,0.28208
wood_autmn,11,19,0.23408
wood_autmn,11,20,0.19744
wood_autmn,11,21,0.15486
wood_autmn,11,22,0.10995
wood_autmn,11,23,0.10071000000000001
wood_autmn,11,24,0.070975
wood_autmn,11,25,0.063963
wood_autmn,11,26,0.056539
wood_autmn,11,27,0.044400999999999996
wood_autmn,11,28,0.040263
wood_autmn,11,29,0.034122
wood_autmn,11,30,0.02825
wood_autmn,11,31,0.024619
wood_autmn,12,0,0.10434
wood_autmn,12,1,0.12515
wood_autmn,12,2,0.16513
wood_autmn,12,3,0.16929
wood_autmn,12,4,0.21061
wood_autmn,12,5,0.23424
wood_autmn,12,6,0.25544
wood_autmn,12,7,0.31446
wood_autmn,12,8,0.33263000000000004
wood_autmn,12,9,0.39754
wood_autmn,12,10,0.51348
wood_autmn,12,11,0.64322
wood_autmn,12,13,0.56445
wood_autmn,12,14,0.48961000000000005
wood_autmn,12,15,0.42251000000000005
wood_autmn,12,16,0.33278
wood_autmn,12,17,0.28917
wood_autmn,12,18,0.26038
wood_autmn,12,19,0.20098
wood_autmn,12,20,0.17074
wood_autmn,12,21,0.12516
wood_autmn,12,22,0.082566
wood_autmn,12,23,0.074614
wood_autmn,12,24,0.049794
wood_autmn,12,25,0.044529
wood_autmn,12,26,0.040044
wood_autmn,12,27,0.029213999999999997
wood_autmn,12,28,0.027244
wood_autmn,12,29,0.022868
wood_autmn,12,30,0.018129
wood_autmn,12,31,0.014806999999999999
wood_autmn,13,0,0.11818
wood_autmn,13,1,0.15382
wood_autmn,13,2,0.20043
wood_autmn,13,3,0.19519
wood_autmn,13,4,0.23394
wood_autmn,13,5,0.25979
wood_autmn,13,6,0.28663
wood_autmn,13,7,0.35749000000000003
wood_autmn,13,8,0.34571999999999997
wood_autmn,13,9,0.38279
wood_autmn,13,10,0.44261000000000006
wood_autmn,13,11,0.52575
wood_autmn,13,12,0.61029
wood_autmn,13,14,0.55629
wood_autmn,13,15,0.45328999999999997
wood_autmn,13,16,0.35658
wood_autmn,13,17,0.26866
wood_autmn,13,18,0.22871999999999998
wood_autmn,13,19,0.16978
wood_autmn,13,20,0.13889
wood_autmn,13,21,0.10511
wood_autmn,13,22,0.069238
wood_autmn,13,23,0.057433000000000005
wood_autmn,13,24,0.044987
